,date,benchmark,strategy
473,2021-12-15,1.2146265615594127,2.3705895710155107
474,2021-12-16,1.221622575194116,2.390181201717756
475,2021-12-17,1.2022182043027931,2.379726609537069
476,2021-12-20,1.184179981306843,2.363267442254547
477,2021-12-21,1.1922034196704228,2.403202023960047
478,2021-12-22,1.1924385947265599,2.410142920843151
479,2021-12-23,1.200757275528373,2.3928711567821446
480,2021-12-24,1.1941104109568614,2.352966474755607
481,2021-12-27,1.1936200383838889,2.363035167141626
482,2021-12-28,1.2025104848385568,2.3918204309766233
483,2021-12-29,1.184923063398577,2.3971308698069618
484,2021-12-30,1.1941506928304568,2.409948660014858
485,2021-12-31,1.1987275430035682,2.4273318265172947
486,2022-01-04,1.193241862676489,2.450333465599676
487,2022-01-05,1.1811960422822265,2.4095581219305027
488,2022-01-06,1.169091220790757,2.4224320289915666
489,2022-01-07,1.1700950687759701,2.3795034017316947
490,2022-01-10,1.1753544597543233,2.3864902524476057
491,2022-01-11,1.1641271907267359,2.3600065716451786
492,2022-01-12,1.175726593180684,2.40245442117316
493,2022-01-13,1.1563980469925992,2.371033302200906
494,2022-01-14,1.1468897476826396,2.3688193480341617
495,2022-01-17,1.1567274105472898,2.4088994918052027
496,2022-01-18,1.1679059858982663,2.393103796322623
497,2022-01-19,1.1599064797066463,2.394387990612979
498,2022-01-20,1.1703717104666906,2.3367738135392537
499,2022-01-21,1.1596482018112415,2.3283517945394636
500,2022-01-24,1.1614495124175417,2.3599329798738036
501,2022-01-25,1.135174949508451,2.287750050277435
502,2022-01-26,1.1433906745803988,2.3098810529771687
503,2022-01-27,1.1209624382191599,2.2426364378880255
504,2022-01-28,1.107349297513746,2.261516831100932
505,2022-02-07,1.1244111589794068,2.2916484084041193
506,2022-02-08,1.118268291732231,2.2932929691600505
507,2022-02-09,1.128771671796092,2.3262736677845353
508,2022-02-10,1.1258117834195334,2.287458163125663
509,2022-02-11,1.1164782363553178,2.228727104709605
510,2022-02-14,1.1044172510204078,2.2394824749572355
511,2022-02-15,1.11616451164567,2.3113745920286046
512,2022-02-16,1.1205045280972612,2.343828326557705
513,2022-02-17,1.123216209046814,2.3604847628396395
514,2022-02-18,1.128571447189104,2.3560684768181797
515,2022-02-21,1.1244655395087604,2.366843930506997
516,2022-02-22,1.109868099374437,2.3418070228464383
517,2022-02-23,1.1217315850526317,2.431655854541279
518,2022-02-24,1.0989896239817452,2.3806156269842216
519,2022-02-25,1.1096914515111123,2.4196163420139163
520,2022-02-28,1.1116862335867685,2.4216231454820307
521,2022-03-01,1.1209162325406246,2.4367609403070385
522,2022-03-02,1.1109472981584934,2.4298152059578553
523,2022-03-03,1.104402796936353,2.393389399267485
524,2022-03-04,1.0910095478703297,2.368603744946328
525,2022-03-07,1.056153761124464,2.296801552670382
526,2022-03-08,1.034950449148817,2.227808756545612
527,2022-03-09,1.0254766263836108,2.194120222627144
528,2022-03-10,1.041609990662901,2.2443906832574445
529,2022-03-11,1.0449302833320384,2.2583920898049517
530,2022-03-14,1.0129592711160862,2.192070105815581
531,2022-03-15,0.9666283633439238,2.0851761097211985
532,2022-03-16,1.0084275603366215,2.145735385460262
533,2022-03-17,1.0282304848243398,2.2337038228643245
534,2022-03-18,1.0350743751481717,2.240095573093135
535,2022-03-21,1.0333381079201178,2.2639799709930823
536,2022-03-22,1.032500718853732,2.252112662565751
537,2022-03-23,1.0376501640123899,2.279437492906604
538,2022-03-24,1.031532887602557,2.2530331159060286
539,2022-03-25,1.012914724102934,2.238117145475972
540,2022-03-28,1.0065799255756867,2.2210762566737547
541,2022-03-29,1.003104784645405,2.182475080689015
542,2022-03-30,1.0322105708877474,2.250859990046837
543,2022-03-31,1.024566848420852,2.2223173622323085
544,2022-04-01,1.037562965603666,2.2103693828095734
545,2022-04-06,1.0345744060111954,2.1915666556430717
546,2022-04-07,1.021291932097559,2.135653606976015
547,2022-04-08,1.0265493089822324,2.115201793290474
548,2022-04-11,0.9948371670421791,2.022361055838422
549,2022-04-12,1.0142245958513723,2.0537764475387226
550,2022-04-13,1.0044618098811697,1.994115500054726
551,2022-04-14,1.0170381662459014,2.0067153235472692
552,2022-04-15,1.0163536113469798,1.9958802919999088
553,2022-04-18,1.0109275244976017,2.0557460832914076
554,2022-04-19,1.0032886595507577,2.049557156897524
555,2022-04-20,0.9877323331107192,2.0194753996999033
556,2022-04-21,0.9695444155639231,1.9386627972939647
557,2022-04-22,0.9737711096270029,1.9031457315646925
558,2022-04-25,0.9256467699091109,1.7342800815796684
559,2022-04-26,0.9181752524518354,1.6694703790406844
560,2022-04-27,0.9452091879162459,1.7735811874056473
561,2022-04-28,0.9514137812109016,1.7377949562566868
562,2022-04-29,0.9744968942083101,1.8323202144284536
563,2022-05-05,0.9730335959119134,1.8620089900113874
564,2022-05-06,0.9484311454233713,1.853647432933112
565,2022-05-09,0.9408174566475243,1.8749860288241453
566,2022-05-10,0.9511131481101722,1.9280242843820214
567,2022-05-11,0.9648355237786885,1.9719194985346054
568,2022-05-12,0.960544911860301,1.994655186075957
569,2022-05-13,0.9677901399688503,2.0029703878242144
570,2022-05-16,0.96001058465467,2.008409065911201
571,2022-05-17,0.9719861487223385,2.0148618796320923
